;ds;y;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;Christi Himmelfahrt;Christi Himmelfahrt_lower;Christi Himmelfahrt_upper;Erster Mai;Erster Mai_lower;Erster Mai_upper;Erster Weihnachtstag;Erster Weihnachtstag_lower;Erster Weihnachtstag_upper;Karfreitag;Karfreitag_lower;Karfreitag_upper;Neujahr;Neujahr_lower;Neujahr_upper;Ostermontag;Ostermontag_lower;Ostermontag_upper;Pfingstmontag;Pfingstmontag_lower;Pfingstmontag_upper;Reformationstag;Reformationstag_lower;Reformationstag_upper;Tag der Deutschen Einheit;Tag der Deutschen Einheit_lower;Tag der Deutschen Einheit_upper;Zweiter Weihnachtstag;Zweiter Weihnachtstag_lower;Zweiter Weihnachtstag_upper;additive_terms;additive_terms_lower;additive_terms_upper;holidays;holidays_lower;holidays_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat;residuals
40;2011-11-10;65609122.0;10650258.287320917;-80706890.18545477;116513590.49876332;10650258.287320917;10650258.287320917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9083566.144640014;9083566.144640014;9083566.144640014;0.0;0.0;0.0;2718160.6573584783;2718160.6573584783;2718160.6573584783;6365405.487281536;6365405.487281536;6365405.487281536;0.0;0.0;0.0;19733824.431960933;-45875297.56803907
41;2011-11-11;29431195.0;10623698.46058392;-79697430.45162734;116691002.0854311;10623698.46058392;10623698.46058392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11709374.798198929;11709374.798198929;11709374.798198929;0.0;0.0;0.0;5314798.907227122;5314798.907227122;5314798.907227122;6394575.890971807;6394575.890971807;6394575.890971807;0.0;0.0;0.0;22333073.25878285;-7098121.741217151
42;2011-11-12;86323711.0;10597138.633846924;-78783308.44111001;106067675.61456743;10597138.633846924;10597138.633846924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280079.4890430647;280079.4890430647;280079.4890430647;0.0;0.0;0.0;-6154247.233068881;-6154247.233068881;-6154247.233068881;6434326.722111945;6434326.722111945;6434326.722111945;0.0;0.0;0.0;10877218.122889988;-75446492.87711
43;2011-11-13;-62981666.0;10570578.807109926;-102130521.49379002;90557355.37961139;10570578.807109926;10570578.807109926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12535818.025672378;-12535818.025672378;-12535818.025672378;0.0;0.0;0.0;-19030283.04566339;-19030283.04566339;-19030283.04566339;6494465.019991013;6494465.019991013;6494465.019991013;0.0;0.0;0.0;-1965239.2185624521;61016426.781437546
44;2011-11-14;24612388.0;10544018.98037293;-71250989.5558969;128852612.79083204;10544018.98037293;10544018.98037293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17054474.465564873;17054474.465564873;17054474.465564873;0.0;0.0;0.0;10471503.781325186;10471503.781325186;10471503.781325186;6582970.684239686;6582970.684239686;6582970.684239686;0.0;0.0;0.0;27598493.445937805;2986105.445937805
45;2011-11-15;30173405.0;10517459.153635932;-79255459.0605583;123662483.92370215;10517459.153635932;10517459.153635932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11882240.767770745;11882240.767770745;11882240.767770745;0.0;0.0;0.0;5176495.516143484;5176495.516143484;5176495.516143484;6705745.251627262;6705745.251627262;6705745.251627262;0.0;0.0;0.0;22399699.92140668;-7773705.078593321
46;2011-11-16;100828738.0;10490899.326898934;-77267147.00448081;115539308.7697056;10490899.326898934;10490899.326898934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8370008.520276888;8370008.520276888;8370008.520276888;0.0;0.0;0.0;1503571.416673614;1503571.416673614;1503571.416673614;6866437.103603274;6866437.103603274;6866437.103603274;0.0;0.0;0.0;18860907.84717582;-81967830.15282418
47;2011-11-17;194178341.0;10464339.500161937;-74493431.71794496;119090641.30776983;10464339.500161937;10464339.500161937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9784509.056205299;9784509.056205299;9784509.056205299;0.0;0.0;0.0;2718160.657337202;2718160.657337202;2718160.657337202;7066348.398868097;7066348.398868097;7066348.398868097;0.0;0.0;0.0;20248848.556367233;-173929492.44363278
48;2011-11-18;124317666.0;10437779.67342494;-62599428.965572625;119656963.75446397;10437779.67342494;10437779.67342494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12619225.305653539;12619225.305653539;12619225.305653539;0.0;0.0;0.0;5314798.907265739;5314798.907265739;5314798.907265739;7304426.398387801;7304426.398387801;7304426.398387801;0.0;0.0;0.0;23057004.97907848;-101260661.02092153
49;2011-11-19;44633410.0;10411219.846687943;-84893927.41816525;104382511.82068232;10411219.846687943;10411219.846687943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1423091.9044577295;1423091.9044577295;1423091.9044577295;0.0;0.0;0.0;-6154247.233075887;-6154247.233075887;-6154247.233075887;7577339.137533616;7577339.137533616;7577339.137533616;0.0;0.0;0.0;11834311.751145672;-32799098.248854328
50;2011-11-20;32457885.0;10384660.019950947;-108070017.46679759;89554764.41746163;10384660.019950947;10384660.019950947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11150650.360675361;-11150650.360675361;-11150650.360675361;0.0;0.0;0.0;-19030283.045644704;-19030283.045644704;-19030283.045644704;7879632.684969346;7879632.684969346;7879632.684969346;0.0;0.0;0.0;-765990.3407244142;-33223875.340724416
51;2011-11-21;-16986532.0;10358100.19321395;-75405022.31858425;126539017.76460361;10358100.19321395;10358100.19321395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18675468.37594986;18675468.37594986;18675468.37594986;0.0;0.0;0.0;10471503.781337433;10471503.781337433;10471503.781337433;8203964.5946124215;8203964.5946124215;8203964.5946124215;0.0;0.0;0.0;29033568.56916381;46020100.569163814
52;2011-11-22;14019013.0;10331540.366476953;-70743467.27547972;114208605.74049668;10331540.366476953;10331540.366476953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13717901.203361655;13717901.203361655;13717901.203361655;0.0;0.0;0.0;5176495.51614145;5176495.51614145;5176495.51614145;8541405.687220203;8541405.687220203;8541405.687220203;0.0;0.0;0.0;24049441.569838606;10030428.569838606
53;2011-11-23;67876302.0;10304980.539739955;-80451920.14314009;113958082.12350437;10304980.539739955;10304980.539739955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10385371.485624734;10385371.485624734;10385371.485624734;0.0;0.0;0.0;1503571.4167057497;1503571.4167057497;1503571.4167057497;8881800.068918984;8881800.068918984;8881800.068918984;0.0;0.0;0.0;20690352.02536469;-47185949.97463531
54;2011-11-24;115101179.0;10278420.71300296;-71663954.56608903;117072839.30479887;10278420.71300296;10278420.71300296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11932332.032741632;11932332.032741632;11932332.032741632;0.0;0.0;0.0;2718160.6573697017;2718160.6573697017;2718160.6573697017;9214171.375371931;9214171.375371931;9214171.375371931;0.0;0.0;0.0;22210752.745744593;-92890426.25425541
55;2011-11-25;26298916.0;10251860.886265961;-67491177.45578438;118125709.43004307;10251860.886265961;10251860.886265961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14841960.59019738;14841960.59019738;14841960.59019738;0.0;0.0;0.0;5314798.907287503;5314798.907287503;5314798.907287503;9527161.68290988;9527161.68290988;9527161.68290988;0.0;0.0;0.0;25093821.47646334;-1205094.5235366598
56;2011-11-26;-77752019.0;10225301.059528964;-87161887.4004064;117069871.92196503;10225301.059528964;10225301.059528964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3655241.1684758146;3655241.1684758146;3655241.1684758146;0.0;0.0;0.0;-6154247.233082891;-6154247.233082891;-6154247.233082891;9809488.401558707;9809488.401558707;9809488.401558707;0.0;0.0;0.0;13880542.228004778;91632561.22800478
57;2011-11-27;-110413087.0;10198741.232791968;-95449165.14582776;96988515.90885876;10198741.232791968;10198741.232791968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8979879.249223113;-8979879.249223113;-8979879.249223113;0.0;0.0;0.0;-19030283.04563878;-19030283.04563878;-19030283.04563878;10050403.796415672;10050403.796415672;10050403.796415672;0.0;0.0;0.0;1218861.9835688546;111631948.98356885
58;2011-11-28;29168936.0;10172181.406054972;-63200014.39489148;125343317.66236489;10172181.406054972;10172181.406054972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20711645.377617624;20711645.377617624;20711645.377617624;0.0;0.0;0.0;10471503.78127705;10471503.78127705;10471503.78127705;10240141.596340572;10240141.596340572;10240141.596340572;0.0;0.0;0.0;30883826.783672594;1714890.7836725935
59;2011-11-29;106105400.0;10145621.579317974;-70762159.70556708;121473885.23152152;10145621.579317974;10145621.579317974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15546830.967079908;15546830.967079908;15546830.967079908;0.0;0.0;0.0;5176495.516137481;5176495.516137481;5176495.516137481;10370335.450942427;10370335.450942427;10370335.450942427;0.0;0.0;0.0;25692452.54639788;-80412947.45360212
60;2011-11-30;296525.0;10119061.752580978;-70726669.00194322;127922602.17178723;10119061.752580978;10119061.752580978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11937966.198711718;11937966.198711718;11937966.198711718;0.0;0.0;0.0;1503571.4166620297;1503571.4166620297;1503571.4166620297;10434394.782049688;10434394.782049688;10434394.782049688;0.0;0.0;0.0;22057027.951292694;21760502.951292694
61;2011-12-01;106106724.0;10092501.92584398;-75560238.80520555;116856990.36826567;10092501.92584398;10092501.92584398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13145985.479924764;13145985.479924764;13145985.479924764;0.0;0.0;0.0;2718160.657348426;2718160.657348426;2718160.657348426;10427824.822576338;10427824.822576338;10427824.822576338;0.0;0.0;0.0;23238487.405768745;-82868236.59423125
62;2011-12-02;-73997679.0;10065942.099106984;-75505919.32654864;123133663.33749257;10065942.099106984;10065942.099106984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15663278.2162779;15663278.2162779;15663278.2162779;0.0;0.0;0.0;5314798.907237064;5314798.907237064;5314798.907237064;10348479.309040835;10348479.309040835;10348479.309040835;0.0;0.0;0.0;25729220.315384883;99726899.31538488
63;2011-12-03;23132171.0;10039382.272369985;-88681932.01233633;105619778.18421954;10039382.272369985;10039382.272369985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4042489.111314266;4042489.111314266;4042489.111314266;0.0;0.0;0.0;-6154247.233089897;-6154247.233089897;-6154247.233089897;10196736.344404163;10196736.344404163;10196736.344404163;0.0;0.0;0.0;14081871.383684251;-9050299.616315749
64;2011-12-04;-6802085.0;10012822.445632989;-88218066.52252172;105751465.45563878;10012822.445632989;10012822.445632989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-9054692.73022926;-9054692.73022926;-9054692.73022926;0.0;0.0;0.0;-19030283.04564441;-19030283.04564441;-19030283.04564441;9975590.315415151;9975590.315415151;9975590.315415151;0.0;0.0;0.0;958129.7154037282;7760214.715403728
65;2011-12-05;77358736.0;9986262.61889599;-64603326.60320442;127754450.80368693;9986262.61889599;9986262.61889599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20162159.14334143;20162159.14334143;20162159.14334143;0.0;0.0;0.0;10471503.781289298;10471503.781289298;10471503.781289298;9690655.362052126;9690655.362052126;9690655.362052126;0.0;0.0;0.0;30148421.762237422;-47210314.23776258
66;2011-12-06;67873105.0;9959702.792158995;-65267984.31133029;122266907.5921859;9959702.792158995;9959702.792158995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14526574.19358145;14526574.19358145;14526574.19358145;0.0;0.0;0.0;5176495.516115255;5176495.516115255;5176495.516115255;9350078.677466195;9350078.677466195;9350078.677466195;0.0;0.0;0.0;24486276.985740446;-43386828.014259554
67;2011-12-07;98429790.0;9933142.965421997;-80233220.97843622;115898308.9588866;9933142.965421997;9933142.965421997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10467936.19723727;10467936.19723727;10467936.19723727;0.0;0.0;0.0;1503571.4166828282;1503571.4166828282;1503571.4166828282;8964364.78055444;8964364.78055444;8964364.78055444;0.0;0.0;0.0;20401079.162659265;-78028710.83734074
68;2011-12-08;148398138.0;9906583.138685003;-72680944.79996416;116816519.33276038;9906583.138685003;9906583.138685003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11264275.419743905;11264275.419743905;11264275.419743905;0.0;0.0;0.0;2718160.657342986;2718160.657342986;2718160.657342986;8546114.762400918;8546114.762400918;8546114.762400918;0.0;0.0;0.0;21170858.558428906;-127227279.44157109
69;2011-12-09;-80656951.0;9880023.311948003;-63830886.06749794;122182805.9649568;9880023.311948003;9880023.311948003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13424486.181502441;13424486.181502441;13424486.181502441;0.0;0.0;0.0;5314798.9072756795;5314798.9072756795;5314798.9072756795;8109687.274226761;8109687.274226761;8109687.274226761;0.0;0.0;0.0;23304509.493450444;103961460.49345045
70;2011-12-10;-158500315.0;9853463.485211007;-83282725.74073324;111392891.25146958;9853463.485211007;9853463.485211007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1516543.379203075;1516543.379203075;1516543.379203075;0.0;0.0;0.0;-6154247.233087731;-6154247.233087731;-6154247.233087731;7670790.612290805;7670790.612290805;7670790.612290805;0.0;0.0;0.0;11370006.864414083;169870321.8644141
71;2011-12-11;191468312.0;9826903.65847401;-91720286.88571736;95018032.98049697;9826903.65847401;9826903.65847401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11784265.462559095;-11784265.462559095;-11784265.462559095;0.0;0.0;0.0;-19030283.045651246;-19030283.045651246;-19030283.045651246;7246017.583092153;7246017.583092153;7246017.583092153;0.0;0.0;0.0;-1957361.8040850852;-193425673.80408508
72;2011-12-12;139236591.0;9800343.831737014;-68621679.77223325;125568653.31684655;9800343.831737014;9800343.831737014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17323840.60774096;17323840.60774096;17323840.60774096;0.0;0.0;0.0;10471503.781305673;10471503.781305673;10471503.781305673;6852336.8264352875;6852336.8264352875;6852336.8264352875;0.0;0.0;0.0;27124184.439477973;-112112406.56052202
73;2011-12-13;117543991.0;9773784.005000016;-77564418.03458096;124216058.03456698;9773784.005000016;9773784.005000016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11683051.38593815;11683051.38593815;11683051.38593815;0.0;0.0;0.0;5176495.5161334155;5176495.5161334155;5176495.5161334155;6506555.869804738;6506555.869804738;6506555.869804738;0.0;0.0;0.0;21456835.390938167;-96087155.60906184
74;2011-12-14;76841112.0;9747224.17826302;-78503029.17101908;110936521.47581;9747224.17826302;9747224.17826302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7728343.7488812;7728343.7488812;7728343.7488812;0.0;0.0;0.0;1503571.416671367;1503571.416671367;1503571.416671367;6224772.332209833;6224772.332209833;6224772.332209833;0.0;0.0;0.0;17475567.927144222;-59365544.07285578
75;2011-12-15;102183714.0;9720664.351526022;-80006868.1551596;117574883.42775145;9720664.351526022;9720664.351526022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8739991.006841034;8739991.006841034;8739991.006841034;0.0;0.0;0.0;2718160.657337547;2718160.657337547;2718160.657337547;6021830.349503487;6021830.349503487;6021830.349503487;0.0;0.0;0.0;18460655.358367056;-83723058.64163294
76;2011-12-16;58504679.0;9694104.524789024;-76642067.97214565;117150987.14710553;9694104.524789024;9694104.524789024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11225598.337995712;11225598.337995712;11225598.337995712;0.0;0.0;0.0;5314798.907261341;5314798.907261341;5314798.907261341;5910799.430734371;5910799.430734371;5910799.430734371;0.0;0.0;0.0;20919702.862784736;-37584976.137215264
77;2011-12-17;29870856.0;9667544.698052028;-93863552.72012165;98777916.89000471;9667544.698052028;9667544.698052028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-251754.66638285868;-251754.66638285868;-251754.66638285868;0.0;0.0;0.0;-6154247.233067619;-6154247.233067619;-6154247.233067619;5902492.56668476;5902492.56668476;5902492.56668476;0.0;0.0;0.0;9415790.03166917;-20455065.96833083
78;2011-12-18;12931043.0;9640984.87131503;-96991940.27056082;90724008.47044647;9640984.87131503;9640984.87131503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-13025243.542534422;-13025243.542534422;-13025243.542534422;0.0;0.0;0.0;-19030283.045632564;-19030283.045632564;-19030283.045632564;6005039.503098142;6005039.503098142;6005039.503098142;0.0;0.0;0.0;-3384258.6712193917;-16315301.671219392
79;2011-12-19;62569756.0;9614425.044578034;-72540861.23192583;129749872.57588238;9614425.044578034;9614425.044578034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16695033.465164095;16695033.465164095;16695033.465164095;0.0;0.0;0.0;10471503.781313797;10471503.781313797;10471503.781313797;6223529.683850298;6223529.683850298;6223529.683850298;0.0;0.0;0.0;26309458.50974213;-36260297.490257874
80;2011-12-20;199609263.0;9587865.217841037;-75682571.75679949;123586911.41957194;9587865.217841037;9587865.217841037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11736233.016487667;11736233.016487667;11736233.016487667;0.0;0.0;0.0;5176495.516129445;5176495.516129445;5176495.516129445;6559737.500358223;6559737.500358223;6559737.500358223;0.0;0.0;0.0;21324098.234328702;-178285164.7656713
81;2011-12-21;254177353.0;9561305.39110404;-84043540.48843636;115211292.19386853;9561305.39110404;9561305.39110404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8515511.620405128;8515511.620405128;8515511.620405128;0.0;0.0;0.0;1503571.4166712442;1503571.4166712442;1503571.4166712442;7011940.203733884;7011940.203733884;7011940.203733884;0.0;0.0;0.0;18076817.01150917;-236100535.98849082
82;2011-12-22;242022997.0;9534745.564367043;-77627411.23964408;121233109.4206831;9534745.564367043;9534745.564367043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10292996.86696231;10292996.86696231;10292996.86696231;0.0;0.0;0.0;2718160.6573542096;2718160.6573542096;2718160.6573542096;7574836.2096081;7574836.2096081;7574836.2096081;0.0;0.0;0.0;19827742.431329355;-222195254.56867063
83;2011-12-23;32541447.0;9508185.737630047;-69101868.50164178;118319248.16297789;9508185.737630047;9508185.737630047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13554367.53406713;13554367.53406713;13554367.53406713;0.0;0.0;0.0;5314798.907283106;5314798.907283106;5314798.907283106;8239568.626784025;8239568.626784025;8239568.626784025;0.0;0.0;0.0;23062553.27169718;-9478893.728302822
84;2011-12-24;-29610155.0;9481625.91089305;-82848996.62953968;115892250.57843807;9481625.91089305;9481625.91089305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2839608.520821868;2839608.520821868;2839608.520821868;0.0;0.0;0.0;-6154247.23310174;-6154247.23310174;-6154247.23310174;8993855.753923608;8993855.753923608;8993855.753923608;0.0;0.0;0.0;12321234.431714917;41931389.431714915
85;2011-12-25;-24684294.0;9455066.084156053;-175080580.61286855;25082867.308734458;9455066.084156053;9455066.084156053;0.0;0.0;0.0;0.0;0.0;0.0;-77342006.89937451;-77342006.89937451;-77342006.89937451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-86550062.84172541;-86550062.84172541;-86550062.84172541;-77342006.89937451;-77342006.89937451;-77342006.89937451;-19030283.04567526;-19030283.04567526;-19030283.04567526;9822227.10332437;9822227.10332437;9822227.10332437;0.0;0.0;0.0;-77094996.75756936;-52410702.75756936
